epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_opportunity,merchant_procurement_allocated,merchant_procurement_unspent_allocated,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_owner_job_reallocations,building_owner_job_profession_changes,building_owner_job_probability_skips,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_probability_skips,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative,trade_unresolved_no_attempt,trade_unresolved_no_spread,trade_unresolved_margin,trade_unresolved_route,trade_unresolved_stock,trade_unresolved_capacity,trade_unresolved_cash,trade_unresolved_order_cap,merchant_credit_budget,merchant_credit_committed,merchant_credit_drawn,merchant_credit_repaid,merchant_credit_premium_repaid,merchant_credit_outstanding,merchant_credit_bad_debt,recovery_candidates,recovery_approved,recovery_restarted,recovery_failed,recovery_liquidated_buildings,trade_active_keys_pruned,trade_deficit_episodes_started,trade_deficit_episodes_resolved,trade_candidates_stale_generation,trade_candidates_arbitrated_out,trade_true_source_stock_failures
707,709,709,false,trade_planning,65535,709,709,3543,2400,120,261,5808,0,192821,0,257769,189,825,145958202,1369277339,128225263,633739849,276644761,633739849,27040238688,1192919980,422600,2872,372,2500,297600,125000,0,0,0,3247785,0,4245019,15997830,-11752811,382,29562712352,148001448025,25849030789,2134681,4223244713,25846896108,18429244653,117706024,85912837,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11896,0,0,248,0,0,initial_topology_capture,0,0,0,4791690,16,38510,22775,10661,4557,3772,785,158,7691,0,0,98,0,0,98,0,15,0,566465921024,0,0,0,0,51750,27,26,6,3,0,27,0,210,0,243,0,36349986,265641102,212495742,53145360,6726446523,708,0,6021,20130,1946,101,9,0,3962,0,3,0,8431747649,36016332,300436,124248,0,38044690,0,322,170,14,148,259,426,29,31,0,0,0
708,710,710,false,trade_planning,65535,710,710,3542,2400,120,261,5806,0,185306,0,225941,168,569,121552295,1387166757,115010348,617397460,312392455,617397460,28494100323,1280214211,891350,12247,372,11875,297600,593750,0,0,0,6466518,115337,4020522,16888392,-12867870,404,34689247680,253933632633,27215955378,2960616,4955606899,27212994762,13961791373,96753013,71776356,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11896,11896,32,40,248,0,0,initial_topology_capture,40,72,0,4815626,16,38626,22861,10698,4570,3783,787,158,7717,0,0,98,0,0,123,37,12,0,566562390016,73160361098,0,0,0,35250,17,13,4,2,3,17,0,218,1,240,0,23116861,223044500,171163450,51881050,5736511460,709,199,6011,20144,1935,101,8,0,3964,0,3,0,9895126131,313667741,21556308,5013567,0,55665313,0,343,166,23,151,213,0,36,38,0,49,0
709,711,711,false,trade_planning,65535,711,711,3547,2400,120,261,5805,0,167560,0,189916,143,813,120436683,1217240427,28681969,564682906,224583736,564682906,20277717088,1030364390,735100,9122,372,8750,297600,437500,0,0,0,5387516,104244,3292819,16331703,-13038884,370,24044572992,39148324500,19248286374,1668776,3434939093,19246617598,9360132591,111172162,28090347,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11050,0,0,249,0,0,initial_topology_capture,0,0,0,4815626,16,38626,22861,10698,4570,3783,787,158,7717,0,0,98,0,0,109,0,14,0,566566584320,0,0,0,0,36250,19,15,12,7,2,19,0,205,1,246,0,28024348,195735623,170758128,24977495,2974989156,710,0,6029,20173,1953,101,8,0,3964,0,3,0,6863836773,1451802,164,737121,21683,54928365,0,322,157,14,147,2,1254,33,29,0,0,0
710,712,712,false,trade_planning,65535,712,712,3545,2400,120,261,5803,0,171892,0,203151,124,1118,112390950,1049033505,101179192,567987032,121521749,567987032,23503821947,792111846,1910700,34029,279,33750,223200,1687500,0,0,0,7523830,0,3405702,14420892,-11015190,340,32902678469,143544784297,22712382704,2583303,4700382720,22709799401,12186167410,95538053,49980063,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11050,0,1148,249,0,0,initial_topology_capture,1148,2344,0,4815626,16,38626,22861,10698,4570,3783,787,158,7717,0,0,98,0,0,91,0,18,0,566566584320,0,0,0,0,42250,22,19,4,4,3,22,0,209,1,235,0,31001149,203199282,162804268,40395014,4620914226,711,0,6045,20202,1968,102,8,0,3964,0,3,0,9389526590,459783,1597,0,0,54930042,0,291,136,14,126,241,0,22,34,0,0,0
711,713,713,false,trade_planning,65535,713,713,3541,2400,120,261,5806,0,176983,0,207497,136,677,125151019,1379458216,84758801,593259477,381205858,593259477,21881287542,1532017503,647800,7841,341,7500,272800,375000,0,0,0,4600000,0,4161919,16503876,-12341957,395,23013571606,71743901385,20351587005,2964766,3287653177,20348622239,11143566697,94359129,79518748,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11050,0,2172,249,0,0,initial_topology_capture,2172,4756,0,4815626,16,38626,22861,10698,4570,3783,787,158,7717,0,0,98,0,0,77,0,14,0,566612721664,0,0,0,0,27750,18,16,4,2,2,18,0,203,3,219,0,29278330,232084178,178857281,53226897,4644903285,712,0,6050,20217,1974,102,8,0,3963,0,3,0,6566098093,1416509,113097,27623,0,55021172,0,337,154,18,129,0,0,37,24,0,0,0
712,714,714,false,trade_planning,65535,714,714,3537,2400,120,261,5807,0,184329,0,265694,156,723,132182237,1275216739,80759533,590768699,253203608,590768699,24429827521,1112842174,422600,2872,372,2500,297600,125000,0,0,0,3247785,0,4127069,13516199,-9389130,392,27619026476,196468224254,23318910625,2347878,3945575302,23316562747,14013898073,124740957,32169242,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11874,0,0,250,0,0,initial_topology_capture,0,0,0,4837619,16,38754,22954,10745,4584,3795,789,158,7735,0,0,98,0,0,103,47,21,0,566600138752,37992149134,0,0,0,46500,18,16,7,4,2,18,0,200,1,225,1,20795868,222687317,193535088,29152229,3142492303,713,713,6036,20238,1966,101,8,0,3958,0,3,0,7881804827,4146250,40,63077,0,54958138,0,315,161,24,150,0,408,28,59,0,45,0
713,715,715,false,trade_planning,65535,715,715,3539,2400,120,261,5806,0,176100,0,234786,150,511,130901061,1029037829,129649598,574298410,170695838,574298410,26243310881,1287458338,891350,12247,372,11875,297600,593750,0,0,0,6511744,70111,3917331,15220493,-11303162,396,33572799686,355754659620,24957923722,2962529,4796114332,24954961193,11709820122,108391262,57025917,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11874,0,2037,250,0,0,initial_topology_capture,2037,4372,0,4837619,16,38754,22954,10745,4584,3795,789,158,7735,0,0,98,0,0,94,0,9,0,566558195712,0,0,0,0,44250,21,19,4,3,1,21,0,195,0,202,0,30284380,226724776,181694864,45029912,4303179549,714,0,6044,20259,1978,99,8,0,3956,0,3,0,9566484009,40943,0,5013932,42,49942076,2130,341,167,19,149,8,0,35,28,0,0,0
714,716,716,false,trade_planning,65535,716,716,3537,2400,120,261,5805,0,168098,0,188819,109,668,111658154,1124650265,47390058,564628018,182858149,564628018,20716076503,882104075,703850,8497,372,8125,297600,406250,0,0,0,5291760,0,3620996,16590800,-12969804,365,24364752683,34202494936,19835368754,2100176,3480679046,19833268578,10225854033,101166083,25338213,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11874,11874,32,40,250,0,0,initial_topology_capture,40,72,0,4860383,16,38874,23048,10791,4590,3799,791,158,7758,0,0,98,0,0,123,46,17,0,566545612800,24156505550,0,0,0,59250,19,17,10,5,5,19,0,190,0,224,1,23886686,182889593,162068389,20821204,2389960871,715,201,6034,20283,1969,98,8,0,3956,0,3,0,6952571455,74968,0,661378,188977,49280698,0,323,160,17,140,229,0,30,56,0,48,0
715,717,717,false,trade_planning,65535,717,717,3532,2400,120,261,5805,0,162913,0,210841,102,1391,109474176,1024642298,125476825,527852364,121827732,527852364,24735449699,1025079472,910700,14029,279,13750,223200,687500,0,0,0,6750730,0,3802905,14254595,-10451690,346,32889278781,373619879675,23711666396,2206869,4698468485,23709459527,12605195799,90749808,70963444,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11497,0,0,251,0,0,initial_topology_capture,0,0,0,4860383,16,38874,23048,10791,4590,3799,791,158,7758,0,0,98,0,0,112,0,11,0,566520446976,0,0,0,0,42500,21,21,4,3,1,21,0,170,0,214,0,44246676,216251977,162205053,54046924,4578127833,716,0,6041,20302,1976,99,8,0,3955,0,3,0,9385477449,3455707,0,0,0,49280698,0,295,138,16,119,0,1232,35,26,0,0,0
716,718,718,false,trade_planning,65535,718,718,3528,2400,120,261,5803,0,175422,0,208532,121,647,124252607,1121690232,145883783,584933023,189332144,584933023,21757131002,1295587220,647800,7841,341,7500,272800,375000,0,0,0,4600000,0,4310250,15735827,-11425577,396,23974342296,68997707637,20464013316,3117334,3424906127,20460895982,12874709581,97862188,82569995,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11497,11497,0,40,251,0,0,initial_topology_capture,40,72,0,4860383,16,38874,23048,10791,4590,3799,791,158,7758,0,0,98,0,0,96,0,16,0,566495281152,0,0,0,0,25750,18,16,6,4,1,18,0,190,0,215,1,31682090,236078904,181426021,54652883,5286177478,717,0,6039,20310,1971,100,8,0,3957,0,3,0,6830613424,163840579,0,27622,0,49253076,0,331,155,20,138,2,0,24,31,0,0,0
717,719,719,false,trade_planning,65535,719,719,3528,2400,120,261,5804,0,200114,0,249365,169,713,140099280,1666006122,78419730,667237576,351692820,667237576,24713193698,1139381732,422600,2872,372,2500,297600,125000,0,0,0,3247785,0,4156950,14448018,-10291068,382,27187555124,67037775203,23575246295,1856929,3883936538,23573389366,17829459962,125312918,33879272,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11497,11497,32,40,251,0,0,initial_topology_capture,40,72,0,4882310,16,38990,23144,10830,4592,3801,791,158,7782,0,0,98,0,0,124,39,11,0,566478503936,31313281400,0,0,0,67500,27,24,7,2,1,27,0,187,0,230,1,39008728,225535097,199730271,25804826,4477251071,718,201,6041,20339,1971,99,8,0,3960,0,3,0,7758367564,2757452,24188,67310,0,49211164,0,330,173,12,153,0,0,37,43,0,57,0
718,720,720,false,trade_planning,65535,720,720,3526,2400,120,261,5803,0,173464,0,237033,124,513,118753127,1151257557,142639855,560312577,201643838,560312577,26684418123,1016766632,891350,12247,372,11875,297600,593750,0,0,0,6521134,60721,4148635,15385798,-11237163,393,36416249653,275182765721,25669260845,2500704,5202321469,25666760141,12676170589,94874984,35211999,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11480,0,0,252,0,0,initial_topology_capture,0,0,0,4882310,16,38990,23144,10830,4592,3801,791,158,7782,0,0,98,0,0,109,0,15,0,566478503936,0,0,0,0,32500,19,18,4,3,1,19,0,222,1,239,0,32179458,215073313,173850751,41222562,5285050527,719,0,6053,20360,1981,100,9,0,3960,0,3,0,10380203744,25931386,0,5011436,354041,44199728,0,338,168,21,153,1,858,27,21,0,0,0
719,721,721,false,trade_planning,65535,721,721,3523,2400,120,261,5803,0,160508,0,195814,105,700,124417799,1090374201,28811679,534983104,208271417,534983104,18762337488,798658903,703850,8497,372,8125,297600,406250,0,0,0,5291760,0,3306992,14087963,-10780971,372,23558347037,43246130226,17964829172,1854437,3365478243,17962974735,9951768560,106288809,51716262,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11480,0,1155,252,0,0,initial_topology_capture,1155,2247,0,4882310,16,38990,23144,10830,4592,3801,791,158,7782,0,0,98,0,0,94,0,15,0,566457532416,0,0,0,0,29250,20,17,10,6,3,20,0,199,1,251,1,32247785,209944914,173799728,36145186,3344265012,720,0,6056,20380,1989,99,9,0,3956,0,3,0,6723450400,2958,1587,278,0,44201117,0,312,150,16,141,0,0,39,35,0,0,0
720,722,722,false,trade_planning,65535,722,722,3522,2400,120,261,5804,0,168838,0,203910,106,1112,107953158,1204299993,120162600,553198952,240430677,553198952,26080791116,1286163682,910700,14029,279,13750,223200,687500,0,0,0,6752250,0,3738757,16294320,-12555563,349,31822388913,171486242811,24795945764,2229030,4546055644,24793716734,12207280503,93596263,50965957,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11480,0,2251,252,0,0,initial_topology_capture,2251,4488,0,4882310,16,38990,23144,10830,4592,3801,791,158,7782,0,0,98,0,0,76,0,18,0,566436560896,0,0,0,0,32500,23,20,4,2,2,23,0,189,1,227,0,28648844,199568506,159776720,39791786,5417308097,721,0,6071,20404,2002,99,9,0,3958,0,3,0,9080672016,2255875,0,0,0,44201117,0,298,143,16,119,231,0,25,25,0,0,0
721,723,723,false,trade_planning,65535,723,723,3528,2400,120,261,5805,0,178736,0,204784,121,555,129427735,1151284319,114811164,600339296,221058933,600339296,22422999494,1388871838,647800,7841,341,7500,272800,375000,0,0,0,4600000,0,4155011,16705441,-12550430,385,23769419821,88338408176,21037042381,3562525,3395631494,21033479856,13045601248,112444774,69533902,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11481,0,0,253,0,0,initial_topology_capture,0,0,0,4906381,16,39116,23244,10882,4595,3804,791,158,7818,0,0,98,0,0,113,52,15,0,566411395072,6200367291,0,0,0,24750,17,16,2,0,1,17,0,205,3,212,0,38594075,237538336,190415490,47122846,5741321324,722,722,6053,20420,1987,99,9,0,3955,0,3,0,6781402067,57563728,54465592,9559128,2237,91831027,0,331,158,18,136,0,841,25,51,0,48,0
722,724,724,false,trade_planning,65535,724,724,3527,2400,120,261,5805,0,196011,0,252969,123,622,168920420,1426512183,111167124,642869769,273400779,642869769,23724907397,1239520514,422600,2872,372,2500,297600,125000,0,0,0,3247785,0,4035664,16260360,-12224696,389,26371286600,85306895481,22487271512,2307229,3767326753,22484964283,20877745414,143679299,49882114,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11481,11481,0,40,253,0,0,initial_topology_capture,40,72,0,4906381,16,39116,23244,10882,4595,3804,791,158,7818,0,0,98,0,0,103,0,10,0,566407200768,0,0,0,0,25000,16,14,6,2,3,16,0,203,1,218,0,17601888,260679650,232318532,28361118,3961965156,723,0,6061,20437,1995,97,9,0,3957,0,3,0,7524590010,51125,8408,68075,9,91771781,0,324,168,22,150,1,0,39,30,0,0,0
723,725,725,false,trade_planning,65535,725,725,3530,2400,120,261,5804,0,180656,0,229114,115,842,130186352,1373262891,172584115,591876113,231778586,591876113,28180477769,1287998209,891350,12247,372,11875,297600,593750,0,0,0,6387144,194711,4110790,14904956,-10794166,388,35865657251,254887921715,26894214137,2625927,5123665416,26891588210,13782936265,99497187,81751411,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11467,0,0,254,0,0,initial_topology_capture,0,0,0,4925492,16,39228,23336,10933,4604,3813,791,158,7863,0,0,98,0,0,141,51,13,0,566428172288,71228144658,0,0,0,39250,19,17,2,1,2,19,0,191,0,209,1,27779488,237170823,185104384,52066439,5737987911,724,220,6050,20459,1987,97,9,0,3954,0,3,0,10225300054,11458151,8448013,5250746,0,95391476,0,340,174,19,143,274,849,21,52,0,41,0
724,726,726,false,trade_planning,65535,726,726,3533,2400,120,261,5804,0,165246,0,190573,102,605,131101705,1199221177,46876873,553297934,306104168,553297934,19922018822,1155515111,703850,8497,372,8125,297600,406250,0,0,0,5291760,0,3597929,13709722,-10111793,366,22810005445,54941895683,18767939313,2139452,3258572293,18765799861,10627866968,92775372,56793706,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11467,0,970,254,0,0,initial_topology_capture,970,2311,0,4925492,16,39228,23336,10933,4604,3813,791,158,7863,0,0,98,0,0,122,0,19,0,566356869120,0,0,0,0,30000,13,11,11,4,3,13,0,185,0,221,0,11657235,210217012,178945146,31271866,4205299059,725,0,6059,20482,1992,98,9,0,3957,0,3,0,6509119143,2817818,0,326,0,95391150,0,328,166,14,142,0,0,39,32,0,0,0
725,727,727,false,trade_planning,65535,727,727,3538,2400,120,261,5807,0,167023,0,204433,90,1382,106300700,972258540,168088503,542766165,178846355,542766165,25744669855,1350115661,941950,14654,279,14375,223200,718750,0,0,0,7130060,0,3564261,15862693,-12298432,345,31680931713,219704347334,24396343420,2731176,4525847476,24393612244,13633106179,91930412,61431005,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11467,11467,32,40,254,0,0,initial_topology_capture,40,72,0,4946307,16,39352,23430,10981,4610,3819,791,159,7892,0,0,98,0,0,154,48,16,0,566340091904,2343800314,0,0,0,34750,20,20,5,3,0,20,0,174,0,211,0,42963297,209024325,157467633,51556692,5470836580,726,230,6051,20501,1985,99,9,0,3955,0,3,0,9035209510,496484,1918,336,0,95392828,0,291,132,19,124,0,0,32,50,0,46,0
726,728,728,false,trade_planning,65535,728,728,3537,2400,120,261,5807,0,166035,0,216784,100,801,122139966,1139039307,102029457,538633301,275278826,538633301,21567551542,1302160323,647800,7841,341,7500,272800,375000,0,0,0,4600000,0,3907206,15825492,-11918286,394,24758878336,88598659360,20268528914,3785495,3536982709,20264743419,12426035406,100621708,74575654,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11893,0,0,255,0,0,initial_topology_capture,0,0,0,4946307,16,39352,23430,10981,4610,3819,791,159,7892,0,0,98,0,0,125,0,29,0,566281371648,0,0,0,0,50500,25,22,4,1,1,25,0,188,0,217,0,40027468,228735480,178990941,49744539,5293025805,727,0,6052,20512,1988,99,9,0,3953,0,3,0,7052563242,30641956,12238754,11693088,0,96550470,0,320,152,20,149,4,836,30,26,0,0,0
727,729,729,false,trade_planning,65535,729,729,3540,2400,120,261,5807,0,198802,0,249538,120,760,132457945,1266865543,73580888,652314220,183885736,652314220,23704541218,944124065,422600,2872,372,2500,297600,125000,0,0,0,3247785,0,4294862,15709086,-11414224,378,27195178922,105843169716,22761929629,1935076,3885025658,22759994553,20480457908,113189236,51513608,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11893,0,929,255,0,0,initial_topology_capture,929,2215,0,4946307,16,39352,23430,10981,4610,3819,791,159,7892,0,0,98,0,0,96,0,29,0,566189096960,0,0,0,0,57500,25,21,7,2,3,25,0,223,1,252,0,33129999,229228782,194969765,34259017,4594574275,728,0,6056,20529,1992,99,9,0,3953,0,3,0,7759838111,46322634,9954,68983,18016,96491940,0,324,169,18,152,1,0,35,36,0,0,0
728,730,730,false,trade_planning,65535,730,730,3536,2400,120,261,5805,0,182378,0,226932,117,577,124726224,1448123568,109691329,599415147,191687393,599415147,27731336739,1133662773,891350,12247,372,11875,297600,593750,0,0,0,6581855,0,3964823,14564859,-10600036,392,37233391174,161927630602,26599411376,2628760,5319055975,26596782616,12056626558,122149613,19568509,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11893,0,2055,255,0,0,initial_topology_capture,2055,4378,0,4946307,16,39352,23430,10981,4610,3819,791,159,7892,0,0,98,0,0,84,0,12,0,566117793792,0,0,0,0,21500,17,16,3,3,3,17,0,218,3,243,2,40192944,205851894,177690251,28161643,3082515075,729,0,6067,20544,2003,99,9,0,3953,0,3,0,10617711741,2972406,2813915,5743183,0,93703377,0,324,161,19,145,56,0,31,16,0,0,0
729,731,731,false,trade_planning,65535,731,731,3531,2400,120,261,5805,0,161200,0,193760,90,949,135817933,1140744600,53665417,532354246,200160744,532354246,18676557629,944661885,703850,8497,372,8125,297600,406250,0,0,0,5291760,0,3312652,13164550,-9851898,368,23232513229,45382569253,17732412841,1220947,3318930548,17731191894,12801036157,108014774,46796937,ACTIVE,true,1,6240996509031603467,9029272644701376523,ROUTE,11893,11893,32,40,255,0,0,initial_topology_capture,40,72,0,4967459,16,39492,23534,11035,4610,3819,791,159,7923,0,0,98,0,0,125,54,13,0,566126182400,3519193849,0,0,0,32250,21,20,7,3,5,21,0,207,1,247,1,45557153,219822366,190992938,28829428,3699727909,730,200,6053,20566,1990,98,9,0,3953,0,3,0,6627176563,364344987,0,326,0,93703051,0,314,155,19,139,1,0,31,59,0,50,0
730,732,732,false,trade_planning,65535,732,732,3535,2400,120,261,5806,0,165265,0,204984,92,1299,106173635,1194564695,86851517,533237498,245742072,533237498,25317362583,978455225,941950,14654,279,14375,223200,718750,0,0,0,7133850,0,3592752,15303392,-11710640,344,32146897865,93700412152,24339869576,1904168,4592414068,24337965408,11376076264,110499053,36189190,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11470,0,0,256,0,0,initial_topology_capture,0,0,0,4967459,16,39492,23534,11035,4610,3819,791,159,7923,0,0,98,0,0,112,0,13,0,566147153920,0,0,0,0,45750,21,19,5,5,1,21,0,199,1,226,0,38379873,204197770,153560036,50637734,2771311101,731,0,6060,20582,1996,98,9,0,3954,0,3,0,9172117835,2434550,1637,623,0,93704147,0,297,147,13,128,0,1259,33,24,0,0,0
731,733,733,false,trade_planning,65535,733,733,3537,2400,120,261,5805,0,176004,0,206280,105,640,143897127,1495205429,148074135,585305015,360507114,585305015,22096186528,1313529481,647800,7841,341,7500,272800,375000,0,0,0,4600000,0,4056256,19011699,-14955443,387,25311084509,82425957662,20785399948,3390701,3615869307,20782009247,14314480632,120080245,80029475,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,4096,11470,0,1191,256,0,0,initial_topology_capture,1191,2220,0,4967459,16,39492,23534,11035,4610,3819,791,159,7923,0,0,98,0,0,96,0,16,0,566168125440,0,0,0,0,26500,16,15,4,3,3,16,0,207,3,220,0,30344193,255166482,203736801,51429681,5969127827,732,0,6073,20610,2014,98,9,0,3949,0,3,0,7173876198,29726,24356,11697350,0,82032371,0,343,174,15,139,2,0,33,31,0,0,0
732,734,734,false,trade_planning,65535,734,734,3537,2400,120,261,5803,0,197299,0,250366,118,793,139851539,1320974595,89032560,645750558,175721206,645750558,23979841755,888771502,422600,2872,372,2500,297600,125000,0,0,0,3247785,0,4611023,15465870,-10854847,380,27143208312,135416567464,23092425836,1778183,3877601281,23090647653,20343209317,132365323,28896106,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11470,0,2232,256,0,0,initial_topology_capture,2232,4474,0,4967459,16,39492,23534,11035,4610,3819,791,159,7923,0,0,98,0,0,76,0,20,0,566176514048,0,0,0,0,27000,18,16,7,2,1,18,0,202,1,222,0,23305792,231847045,204482230,27364815,3141969666,733,0,6068,20620,2013,97,9,0,3946,0,3,0,7740630809,402515,5186,6017,43,82031800,0,318,163,14,164,18,0,34,28,0,0,0
733,735,735,false,trade_planning,65535,735,735,3533,2400,120,261,5803,0,183539,0,225324,114,561,126498284,1392793674,116203422,605723116,185656284,605723116,26323205886,1110459348,891350,12247,372,11875,297600,593750,0,0,0,6581855,0,3551679,14680703,-11129024,390,34627224189,157977071243,25214638199,2783011,4946746401,25211855188,14094122331,113080815,43465636,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,0,11050,0,0,257,0,0,initial_topology_capture,0,0,0,4994330,16,39631,23630,11090,4627,3833,794,159,7945,0,0,98,0,0,119,55,12,0,566163931136,42135113336,0,0,0,45000,22,21,5,2,3,22,0,192,0,220,0,40596653,218923569,185084739,33838830,5431405644,734,734,6054,20639,2001,100,9,0,3941,0,3,0,9873514821,43805947,0,5743183,1077882,76288617,0,331,166,19,134,0,838,22,55,0,41,0
734,736,736,false,trade_planning,65535,736,736,3532,2400,120,261,5802,0,152264,0,202004,101,793,110435021,1185458399,75799586,493908864,192353769,493908864,17785777667,860204251,703850,8497,372,8125,297600,406250,0,0,0,5291760,0,3542206,14309743,-10767537,365,23416261478,39890490764,16926016757,1147191,3345180312,16924869566,10899106997,114873916,17264097,ACTIVE,true,1,6240996509031603467,9029272644701376523,SCAN,8192,11050,0,2154,257,0,0,initial_topology_capture,2154,4759,0,4994330,16,39631,23630,11090,4627,3833,794,159,7945,0,0,98,0,0,100,0,19,0,566239428608,0,0,0,0,12000,13,10,11,6,2,13,0,211,0,218,0,25378869,188341796,162906761,25435035,2759568057,735,0,6048,20655,1996,100,9,0,3940,0,3,0,6679497709,2570873,0,326,9,76288291,0,313,149,14,135,6,0,39,40,0,0,0
